Date,PRECP,TMEAN,TMAX,DISCH,SEDM
10/24/2016,0.018,1.36,1.54,-107.604,2800
10/25/2016,0.01,0.26,0.29,-62.297,2440
10/26/2016,0.3,1.042,0.884,-158.5742,-2280
10/27/2016,-0.002,-0.03,-0.746,-84.9504,-2800
10/29/2016,-9.77E-16,-0.176,-1.65,-118.9304,-4720
10/30/2016,-9.77E-16,-0.425,-1.642,-84.9502,-5000
11/1/2016,-0.008,0.651,-0.652,-39.6434,-4480
11/5/2016,-0.3,-0.027,-1.386,16.9902,-200
11/6/2016,0,0.661,-0.586,-5.6634,1060
11/10/2016,-0.002,-0.189,-0.046,-22.6536,3900
11/12/2016,-0.002,0.129,0.432,22.6534,3560
11/13/2016,-0.002,-0.748,0.232,-28.317,1600
11/14/2016,0.002,0.562,1.502,-67.9604,200
11/15/2016,-9.77E-16,0.101,0.74,-56.6336,360
11/16/2016,-9.77E-16,0.646,0.838,-16.99,-420
11/17/2016,-9.77E-16,2.227,2.422,-56.6336,-540
11/18/2016,0.534,0.782,0.46,-101.9406,-420
11/20/2016,0.528,-0.595,-0.524,-16.9902,-2240
11/21/2016,0.53,0.147,0.606,56.6336,-2760
11/24/2016,0.21,-1.379,-1.226,57.7662,-2960
11/25/2016,0.204,-2.195,-1.808,-10.7604,-2780
11/26/2016,-0.33,-1.006,-0.216,65.1288,-2500
11/27/2016,0.202,-0.508,-0.36,84.3842,-940
12/1/2016,0.2,-0.962,-0.674,152.3446,420
12/2/2016,0.522,0.18,0.766,258.8158,420
12/3/2016,0.548,0.225,0.14,333.0058,1140
12/6/2016,0.526,0.152,-0.358,291.097,1300
12/7/2016,-0.016,-0.597,-0.768,147.2476,1620
12/8/2016,-0.014,-1.212,-1.744,45.307,3340
12/10/2016,-0.014,-1.107,-1.326,11.3268,3780
12/11/2016,0.184,-0.398,-0.782,-16.99,2860
12/12/2016,-0.002,-0.865,-0.988,-33.9802,1000
12/13/2016,0.008,-0.697,-0.42,-50.9702,940
12/14/2016,-1.02E-15,-0.299,0.088,-113.2674,-2380
12/17/2016,0.076,-0.658,-0.534,-188.0238,-2960
12/19/2016,-0.148,-0.72,0.584,-214.0754,-3720
12/20/2016,0.06,1.25,2.606,-120.6298,-1100
12/21/2016,0.062,2.642,3.72,0.566,-420
12/22/2016,0.074,2.951,3.322,124.594,1040
12/28/2016,0.042,3.294,3.422,137.0536,3800
12/29/2016,0.004,2.567,1.9,248.0556,4420
12/30/2016,0.004,1.036,0.492,239.5604,4120
12/31/2016,0.004,0.212,-0.166,203.315,2280
1/1/2017,0.002,-0.229,-0.154,192.5546,2320
1/4/2017,-0.188,-1.527,-1.952,169.901,-500
1/5/2017,-0.066,-2.09,-2.432,22.6536,-740
1/7/2017,-0.068,-1.196,-1.12,-77.0216,-1940
1/8/2017,-0.068,-1.402,-1.83,-73.6236,-1480
1/14/2017,-0.252,-0.511,-0.986,-205.0138,-2540
1/15/2017,0.22,0.493,0.54,-139.3188,-1220
1/16/2017,0.482,1.666,2.242,-45.307,-820
1/22/2017,0.472,-0.128,-0.744,111.002,-540
1/24/2017,0.464,0.062,-0.084,118.9306,-480
1/28/2017,0.648,0.287,0.726,272.9742,-20
1/29/2017,0.324,-0.068,0.174,252.586,-1560
1/30/2017,-0.02,-0.099,0.454,203.8812,-1420
1/31/2017,-0.008,1.255,1.538,16.99,-780
2/3/2017,-1.02E-15,1.184,1.288,56.6338,540
2/4/2017,-0.002,0.891,1.12,5.6634,2020
2/5/2017,-0.004,1.932,2.37,-56.6336,2160
2/6/2017,0.024,2.037,2.082,-113.2674,1120
2/7/2017,0.092,2.017,2.844,-39.6436,1760
2/9/2017,-0.058,1.591,2.318,-141.5844,100
2/13/2017,-0.05,0.831,1.034,-237.8616,-2140
2/14/2017,-0.048,0.976,1.024,-141.5842,-1260
2/15/2017,-0.082,-0.789,-0.956,-28.317,-1420
2/17/2017,-0.15,-0.062,-0.766,9.09E-14,-2060
2/18/2017,0.012,0.223,-1.066,16.9902,-1240
2/19/2017,-0.006,0.871,0.274,62.297,-480
2/20/2017,0.144,0.754,0.038,62.297,-620
2/23/2017,0.132,1.747,0.642,84.9506,1420
3/5/2017,0.132,1.28,-0.326,101.9406,3000
3/9/2017,0.622,1.804,0.816,152.9108,1540
3/11/2017,0.688,0.82,-1.04,175.5644,2160
3/13/2017,0.89,0.414,-1.59,124.594,900
3/15/2017,0.9,0.762,-0.66,-0.0002,-340
3/18/2017,0.812,-0.843,-1.714,-56.6338,-2900
3/19/2017,0.31,-1.108,-1.438,-62.2972,-2940
3/21/2017,0.294,-1.503,-2.178,-45.307,-3100
3/22/2017,-0.1,-3.031,-3.554,-56.6338,20
4/2/2017,-0.07,-2.438,-3.228,-45.307,-660
4/7/2017,-0.038,-1.575,-1.428,45.3068,300
4/14/2017,0.086,-1.122,-2.006,-11.3268,3940
4/19/2017,0.042,0.935,0.306,-22.6538,2300
4/20/2017,0.136,1.562,1.18,11.3266,-200
4/22/2017,-0.004,0.651,0.718,56.6336,800
4/23/2017,-0.26,1.24,1.542,-11.3268,200
4/24/2017,-0.384,1.166,2.128,16.9902,-3200
4/25/2017,-0.374,0.664,1.748,5.6636,-2800
5/8/2017,-0.428,1.618,2.678,56.6338,-2000
5/16/2017,-0.306,1.772,2.092,33.9802,-3200
5/25/2017,-0.042,1.91,1.898,28.3168,-4000
5/26/2017,0.09,2.384,2.344,39.6434,-3400
5/29/2017,0.144,1.901,2.58,33.9802,-2220
5/30/2017,-0.034,1.285,1.912,-33.9802,-1980
5/31/2017,-0.082,1.306,2.098,-11.3266,-520
6/1/2017,-0.048,0.75,0.972,5.6634,-560
6/2/2017,-0.18,0.714,0.892,16.9902,-1880
6/3/2017,-0.156,1.043,0.57,39.6436,-3360
6/6/2017,-0.178,0.352,-0.23,22.6534,-3780
6/7/2017,-0.134,-0.045,-0.172,-5.6634,-4040
6/8/2017,-0.12,0.114,0.13,-56.6336,-2160
6/9/2017,-0.12,-0.457,-0.39,-118.9306,1140
6/10/2017,-0.204,-0.557,-0.478,-198.2178,3140
6/11/2017,-0.004,0.825,1.176,-254.8514,3660
6/12/2017,0,1.449,1.38,-305.8218,3860
6/13/2017,0,1.65,1.044,-328.4752,5220
6/25/2017,0,1.153,0.814,-237.8614,3720
6/29/2017,0.156,1.395,0.88,-220.8714,3660
6/30/2017,0.12,0.906,-0.098,-220.8714,880
7/1/2017,-0.236,0.473,-0.166,-232.198,-900
7/2/2017,-0.31,0.251,0.494,-79.2872,-1540
7/4/2017,-0.288,0.304,-0.038,-79.2872,-3740
7/9/2017,-0.444,0.324,0.322,-62.297,-2040
7/10/2017,-0.332,0.646,0.924,-67.9602,-1480
7/11/2017,0.022,0.989,0.874,-39.6436,580
7/12/2017,0.026,0.813,0.476,-135.9206,840
7/17/2017,0.31,0.974,0.494,-249.188,1980
7/18/2017,-0.116,0.59,0.518,-294.495,1800
7/20/2017,-0.21,0.48,0.694,-215.208,3940
7/21/2017,-0.206,0.359,0.624,-210.1108,2500
7/23/2017,0.294,-0.284,-0.606,-205.5802,2580
7/31/2017,-0.012,0.106,0.11,-165.9366,1760
8/1/2017,0.524,0.41,-0.216,-182.9266,-3000
8/3/2017,0.648,0.423,-0.38,-103.6394,-2900
8/4/2017,0.456,-0.82,-1.79,-40.7762,-3360
8/8/2017,-0.276,-0.073,-0.392,9.0614,-2900
8/9/2017,-0.284,-0.699,-0.612,128.5584,1000
8/12/2017,-0.84,-1.598,-1.214,193.1208,1320
8/13/2017,-0.946,-1.761,-1.098,80.986,-360
8/14/2017,-0.522,-0.137,0.504,79.2872,1200
8/15/2017,-0.436,0.453,0.928,26.6178,-2020
8/18/2017,-0.546,0.492,1.134,-91.7464,-4520
8/19/2017,-0.096,1.427,1.766,-44.1742,-2280
8/20/2017,-0.058,1.328,1.198,30.016,-1400
8/24/2017,-0.292,1.053,1.274,6.7962,-1940
8/25/2017,-0.076,0.583,0.58,2.2654,-1160
8/26/2017,0.042,0.763,0.604,22.6534,120
8/27/2017,0.084,0.571,0.564,-8.495,100
8/28/2017,0.452,0.7,0.58,-46.4396,-260
8/29/2017,0.022,0.135,0.092,0,-500
8/30/2017,-1.00E-15,0.208,0.33,48.705,120
8/31/2017,-1.00E-15,0.089,-0.144,97.9762,0
9/1/2017,-0.046,-0.746,-0.874,160.2732,-140
9/2/2017,-0.452,-0.834,-0.35,216.907,-400
9/3/2017,-0.02,0.565,0.616,127.992,260
9/6/2017,-0.018,-0.235,-0.236,82.6852,120
9/7/2017,-0.018,0.074,0.506,55.501,20
9/8/2017,-0.018,1.344,1.966,30.0158,300
9/9/2017,-0.018,1.749,1.822,-39.6436,520
9/10/2017,-0.02,0.346,0.464,19.8218,920
9/11/2017,0,0.549,1.048,-3.398,1160
9/12/2017,0.05,0.459,0.08,-45.8732,1140
9/13/2017,0.018,0.069,-0.606,-108.7366,400
9/14/2017,-9.55E-16,0.098,0.33,-80.9862,880
9/15/2017,-9.55E-16,0.752,1.148,-119.497,860
9/16/2017,-9.55E-16,1.464,1.234,-74.1902,400
9/17/2017,0.128,0.568,-0.09,-70.792,-600
9/20/2017,-0.034,0.67,0.086,-82.685,-80
9/21/2017,-0.016,0.387,-1.048,-117.798,0
9/22/2017,-0.016,0.014,-1.25,-45.8732,-440
9/23/2017,-0.016,-0.392,-1.328,-60.5978,80
9/24/2017,-0.194,0.116,0.19,-40.7762,580
9/25/2017,0.034,-0.25,-0.274,46.4396,240
9/26/2017,0.036,-0.339,-0.176,21.5208,-80
9/27/2017,0.112,-1.554,-1.83,7.9286,60
9/28/2017,-9.55E-16,-1.877,-1.892,13.592,-140
9/29/2017,-9.55E-16,-1.149,-1.052,35.1128,1600
9/30/2017,-0.034,-1.878,-1.746,-36.8118,660
10/2/2017,-0.036,-0.755,-0.778,-0.5662,1574
10/7/2017,0.392,0.046,0.616,-25.485,1266
10/12/2017,0.432,0.688,1.042,37.3784,2266
10/14/2017,0.658,1.081,0.904,2.8318,906
10/19/2017,0.658,2.291,2.166,52.103,3026
10/20/2017,0.658,1.231,0.96,108.7366,2312
10/25/2017,0.144,2.074,2.628,104.7722,3360
10/26/2017,0.216,2.949,3.674,11.3264,1440
10/28/2017,-0.01,1.461,2.496,-22.6536,-320
10/29/2017,-0.01,1.35,3.306,5.663,-1340
10/30/2017,0.032,1.742,3.412,-11.327,-1120
10/31/2017,0.044,0.403,0.878,-50.9704,-2100
11/1/2017,0.078,-0.023,0.242,5.6634,-2260
11/3/2017,-0.166,-0.732,-0.936,-16.9902,-1368
11/4/2017,-0.154,-0.363,-1.502,-62.297,-998
11/7/2017,-0.622,-0.52,-1.224,-28.8832,-548
11/8/2017,-0.662,0.019,-0.002,-23.22,-814
11/9/2017,-0.696,-0.601,-0.468,-127.426,-444
11/10/2017,-0.452,-0.501,-0.236,37.9444,388
11/11/2017,-0.446,-0.333,0.096,30.0158,292
11/12/2017,0.078,-0.183,-0.23,-44.7406,-492
11/13/2017,-9.55E-16,0.133,-0.068,16.9902,-334
11/14/2017,0.052,0.458,0.038,39.6436,-90
11/17/2017,0.08,2.309,2.688,-26.6178,-288
11/21/2017,0.022,0.584,0.426,-32.8476,-444
11/22/2017,-0.076,-0.697,-0.544,28.3168,92
11/24/2017,0.04,0.625,0.584,-14.7248,-48
11/25/2017,-0.012,-0.313,-0.96,48.705,34
11/26/2017,-0.04,-0.908,-1.822,19.2554,242
11/27/2017,0,0.266,0.112,48.705,622
11/28/2017,0,1.707,1.532,-26.6178,102
11/29/2017,0.014,-0.652,-1.754,13.0258,448
11/30/2017,0.078,-0.298,-0.396,-23.7862,216
12/1/2017,-9.77E-16,-0.478,-0.672,-21.5208,-452
12/2/2017,-9.77E-16,-0.539,-0.784,-91.7466,-788
12/3/2017,-9.77E-16,-0.637,-0.482,-77.0218,-674
12/6/2017,-0.006,0.429,1.414,-117.2316,-820
12/7/2017,-0.078,-0.523,-0.156,-118.9306,-514
12/8/2017,-9.81E-16,-0.139,0.486,-57.1998,-52
12/9/2017,-9.81E-16,-0.376,-0.412,-3.9642,96
12/10/2017,-9.81E-16,-0.231,0.278,-19.8216,104
12/11/2017,-0.008,0.358,0.564,-33.9802,32
12/12/2017,0,0.246,0.198,2.8318,48
12/15/2017,0,0.565,0.7,-84.9506,-58
12/16/2017,0,1.615,2.688,-62.8634,-56
12/17/2017,0.07,1.293,1.16,-46.4398,-20
12/18/2017,0.04,0.754,0.718,-52.103,-64
12/19/2017,-9.77E-16,1.679,2.036,-11.8932,16
12/20/2017,-9.77E-16,0.881,0.948,61.1644,166
12/21/2017,-9.77E-16,0.146,0.05,97.4098,268
12/23/2017,-0.102,-1.221,-0.724,111.002,404
12/24/2017,0.316,-2.164,-1.748,137.0532,486
12/26/2017,0.366,-2.787,-2.232,124.0276,500
12/28/2017,0.366,-1.678,-1.282,33.4138,140
12/29/2017,0.368,-1.256,-1.542,-57.7664,-114
12/30/2017,0.398,-1.352,-1.248,-73.6238,-346
12/31/2017,0.012,-1.051,-1.244,-29.4494,-296
1/1/2018,-9.77E-16,-0.829,-0.636,-62.8634,-378
1/2/2018,-9.77E-16,-1.009,-0.644,-28.3168,-174
1/3/2018,-0.002,-1.025,-0.612,54.3684,34
1/4/2018,0.01,-0.428,-0.426,53.2356,112
1/5/2018,0.002,0.815,1.084,2.8316,46
1/6/2018,-9.77E-16,1.225,1.272,-17.5564,-42
1/9/2018,-0.012,0.395,0.016,23.2198,66
1/10/2018,0.028,1.011,1.186,10.7604,134
1/13/2018,0.004,1.384,1.78,-40.21,-100
1/14/2018,0.166,0.924,1.83,23.7862,24
1/15/2018,0.158,1.099,1.78,71.9248,270
1/16/2018,0.032,0.002,0.336,60.5978,170
1/17/2018,-0.014,-0.443,0.286,13.0256,-122
1/19/2018,0.006,0.791,1.16,63.4298,66
1/20/2018,-0.156,0.902,0.296,-5.6634,-88.4
1/24/2018,-0.184,1.145,0.608,14.1584,-224.4
1/26/2018,-0.018,2.426,2.116,105.9052,53.6
1/27/2018,0.012,1.571,-0.038,225.9684,217.6
1/28/2018,-0.046,-0.105,-1.104,236.1624,27.6
1/30/2018,-0.04,0.006,0.032,305.8218,210
1/31/2018,-9.77E-16,1.206,1.514,201.6158,56
2/2/2018,-0.028,0.394,0.982,96.2772,-226.2
2/4/2018,-0.036,-1.139,-0.088,-112.701,-234.4
2/5/2018,-0.002,-0.944,-0.278,-46.4396,-8.2
2/6/2018,-0.016,-1.059,-1.488,-136.487,-160.4
2/7/2018,-0.014,-1.995,-2.358,-166.5028,-91.2
2/8/2018,-0.016,-0.418,0.056,-135.9208,-100
2/11/2018,-0.126,0.598,1.59,-123.4612,-95.6
2/12/2018,-0.152,1.223,2.984,-192.5544,-133.8
2/13/2018,-0.114,1.818,4.406,-70.7922,-76
2/17/2018,0.26,1.6,3.774,61.7306,-17
2/18/2018,0.01,1.309,3.146,42.4752,48.6
3/2/2018,-0.156,1.158,2.854,227.1008,-2335.6
3/8/2018,-0.116,0.648,1.692,229.9326,-2929.6
3/9/2018,-0.138,0.292,1.238,104.206,-3349.2
3/14/2018,-0.514,0.382,1.846,39.0774,-4803.4
3/15/2018,-0.262,1.025,2.096,113.2674,-5500
3/17/2018,-0.524,1.321,1.898,-16.99,-4160
3/18/2018,-0.646,1.718,2.758,-50.9702,-3840
3/21/2018,-0.652,1.424,3.16,-16.9902,-2120
3/22/2018,-0.628,1.745,2.892,-28.317,-80
3/24/2018,-0.198,-1.24E-15,1.114,-90.614,1340
4/2/2018,0.154,0.113,1.79,-135.9208,-260
4/7/2018,0.278,-0.388,0.716,-101.9406,-380
4/8/2018,0.586,-0.451,-0.428,-135.9208,-4420
4/10/2018,0.538,-1.007,-0.628,-107.604,-6260
4/17/2018,0.088,0.044,1.188,-169.901,-7480
4/18/2018,0.258,0.842,1.3,-96.2774,-6880
4/19/2018,0.26,0.78,1.014,11.3266,-4700
4/20/2018,-0.044,0.92,1.82,73.6238,-2440
4/21/2018,-0.018,1.417,1.774,141.5842,-840
4/23/2018,0.216,0.829,0.066,237.8614,1940
4/25/2018,0.386,-0.427,-0.994,260.515,3380
4/27/2018,0.376,0.06,-0.408,124.594,1300
4/28/2018,0.376,-0.755,-1.674,118.9306,1660
4/29/2018,0.374,-1.4,-1.658,56.6336,2160
4/30/2018,0.16,-0.205,0.22,5.6634,300
5/1/2018,-0.008,1.18,1.38,-22.6536,2320
5/5/2018,-0.016,1.015,2.224,28.3168,4840
5/6/2018,0.33,1.881,3.16,113.2672,4160
5/9/2018,0.162,3.05,3.494,135.9206,4700
5/13/2018,0.162,2.13,2.25,164.2374,2640
5/15/2018,-0.068,0.763,1.052,209.5444,840
5/17/2018,0.42,0.862,-0.082,198.2178,-3720
5/23/2018,0.072,0.725,-0.27,84.9506,-1540
5/24/2018,0.24,0.016,-0.556,11.3268,-3540
5/26/2018,-0.01,0.009,-0.472,-73.6238,-3540
5/27/2018,0.234,0.862,0.798,-141.5842,-4140
5/28/2018,-0.626,0.941,1.092,-186.8912,-3600
5/29/2018,-0.414,0.28,0.066,-198.218,-5200
6/4/2018,-0.414,-0.541,-0.738,-243.5248,-6220
6/5/2018,-0.164,-0.081,-0.06,-226.5346,-4700
6/8/2018,-0.18,-0.209,-0.814,-135.9208,-2320
6/10/2018,0.296,0.107,-0.234,-186.8912,-2700
6/11/2018,-0.294,0.439,0.508,-203.8812,-3160
6/16/2018,-0.52,1.296,1.178,-141.5842,-2280
6/17/2018,-0.514,0.75,0.142,-107.604,-1240
6/18/2018,-0.518,0.685,0.538,-135.9208,-2320
6/22/2018,-0.586,0.07,-0.314,-39.6434,-2340
6/24/2018,0.198,0.776,0.678,22.6534,-80
6/30/2018,0.254,0.429,0.508,62.297,860
7/5/2018,0.674,0.395,0.92,84.9506,-1580
7/6/2018,0.358,-0.512,0.028,79.2872,-580
7/7/2018,0.182,-0.799,-0.164,73.6238,1900
7/8/2018,-0.224,-1.056,-0.302,62.2972,40
7/9/2018,-0.018,-0.143,0.172,22.6536,-160
7/10/2018,-0.478,0.157,0.368,-33.9802,-1380
7/11/2018,-0.16,0.764,0.716,-90.6138,-3600
7/12/2018,-0.002,1.141,1.228,-135.9208,-6260
7/13/2018,0.014,0.938,0.686,-169.901,-4840
7/15/2018,-0.39,-0.212,-0.228,-181.2278,-5860
7/17/2018,-0.58,-1.01,-1.126,-198.2178,-2560
7/18/2018,-0.532,-0.923,-1.046,-181.2278,-1600
7/21/2018,-0.922,-1.32,-1.836,-232.198,1180
7/22/2018,-0.934,-1.534,-2.092,-141.5842,-1220
7/23/2018,-0.568,-1.091,-1.11,-73.6238,-460
7/24/2018,-0.344,-0.465,-0.456,39.6436,-1420
7/25/2018,-0.39,-0.634,-0.456,107.604,-1800
7/26/2018,0.496,-0.187,0.034,209.5446,-3540
7/27/2018,0.008,-0.337,0.118,135.9208,-1700
7/28/2018,0.076,-0.532,-0.754,50.9704,-1680
7/31/2018,-0.38,-1.071,-1.608,-101.9406,-2040
8/2/2018,-0.112,-0.223,-0.672,-232.198,-1980
8/3/2018,-0.872,0.301,-0.018,-209.5446,-1320
8/4/2018,-0.392,0.665,-0.048,-215.2078,-2040
8/5/2018,-0.456,0.983,0.606,-209.5446,-1840
8/9/2018,-0.284,1.31,1.162,-73.6238,-592
8/10/2018,-0.092,0.791,1.028,84.9506,148
8/11/2018,-0.254,0.317,0.268,96.2772,168
8/12/2018,-0.282,0.35,0.436,107.604,-204
8/13/2018,-0.284,-0.091,0.188,113.2674,128
8/14/2018,0.372,-0.446,-0.766,28.3168,-100
8/17/2018,0.032,-0.567,-1.512,-99.6752,-660
8/22/2018,0.188,-0.803,-1.21,-173.2988,420
8/23/2018,0.726,-1.214,-1.316,-156.3088,1272
8/27/2018,0.726,-1.082,-1.104,-105.3384,260
8/28/2018,0.45,-0.538,0.004,-37.378,160
8/31/2018,0.404,0.057,0.714,73.624,2400
9/2/2018,0.654,0.494,1.272,50.9704,1120
9/3/2018,0.152,0.942,1.378,101.9408,1500
9/4/2018,0.15,0.926,1.284,107.604,4380
9/11/2018,0.054,1.31,1.498,113.2674,4580
9/14/2018,-0.02,1.377,1.474,33.98,440
9/18/2018,0.082,1.348,1.154,62.297,2100
9/20/2018,-0.182,1.262,1.234,-39.6438,160
9/23/2018,-0.15,1.369,1.816,-158.5744,-4720
9/29/2018,-0.132,0.291,0.53,-243.5248,-5320
10/2/2018,-0.132,0.169,0.412,-147.2474,-1820
10/3/2018,-0.214,0.39,0.54,-107.604,-3380
10/9/2018,0.34,0.179,-0.052,45.3068,-2180
10/14/2018,0.716,0.953,0.224,198.2176,-1860
10/16/2018,0.28,1.974,2.27,254.8512,-2060
10/17/2018,0.28,2.024,2.294,186.8908,-2160
10/21/2018,0.278,1.191,1.406,118.9306,-1780
10/22/2018,-0.014,2.579,3.356,-33.9802,720
10/23/2018,-0.42,1.295,1.472,-135.9206,2840
10/24/2018,-0.002,0.339,-0.058,-181.2276,1000
10/28/2018,-1.29E-15,0.094,-0.368,-220.8712,1060
10/29/2018,-0.002,0.694,0.876,-209.5446,1300
11/1/2018,0.27,-1.496,-1.582,-186.891,-280
11/3/2018,-0.25,-1.051,-0.602,-181.2278,320
11/5/2018,-0.028,-1.067,-1.02,-164.2376,2100
11/7/2018,-0.052,-2.254,-1.878,-130.2574,-1720
11/8/2018,0.394,-2.622,-3.072,-101.9406,-2380
11/9/2018,0.054,-2.541,-2.782,-96.2772,-2620
11/10/2018,0.2,-2.943,-3.24,-73.6238,-2800
11/11/2018,-0.016,-1.542,-1.26,-62.297,-2980
11/12/2018,0.306,-1.202,-1.554,-67.9604,-2560
11/13/2018,-0.44,-1.318,-1.508,-67.9604,-1580
11/15/2018,0.162,-0.099,-0.64,-56.6336,-2960
11/17/2018,0.626,0.419,-0.414,-67.9602,-4060
11/18/2018,0.756,-0.726,-2.198,-130.2572,-2660
11/19/2018,0.278,-0.205,-0.794,-124.5938,-420
11/20/2018,0.53,-0.162,-0.648,-90.6136,-380
11/21/2018,-0.004,0.563,1.036,-79.287,-20
11/22/2018,-0.094,1.006,1.824,-73.6236,340
11/27/2018,-0.346,0.902,2.13,11.3268,1180
11/28/2018,-0.168,1.347,2.262,-28.3168,-920
11/29/2018,-0.102,2.635,3.742,-39.6434,860
12/7/2018,-0.442,1.386,1.652,-90.6136,1380
12/8/2018,-0.442,0.795,0.782,-113.2672,2040
12/9/2018,-0.326,0.944,1.472,-215.2078,620
12/10/2018,-0.326,0.736,1.39,-243.5246,4580
12/11/2018,-0.34,0.684,1.49,-351.1286,4740
12/15/2018,-0.416,0.788,2.286,-407.7624,2560
12/20/2018,-0.154,0.442,1.56,-385.1088,1700
12/21/2018,-0.608,-0.152,0.554,-322.812,1460
12/22/2018,-0.624,0.15,1.324,-209.5446,200
12/24/2018,-0.622,-0.556,0.692,-90.614,-1440
12/26/2018,0.116,-0.391,0.202,-26.0518,940
1/6/2019,-0.152,0.149,0.884,-43.042,400
1/7/2019,0.73,1.87,2.646,-65.6952,1440
1/8/2019,0.314,0.214,-0.068,-173.2994,540
1/10/2019,0.312,-0.002,-0.72,-241.2596,-280
1/26/2019,-0.004,0.635,0.03,-283.1684,-2980
1/27/2019,0.018,0.315,-0.612,-271.8416,-2040
1/29/2019,-0.652,-1.641,-3.062,-252.02,-1700
2/2/2019,-0.214,0.706,-0.002,-100.808,360
2/3/2019,-0.22,1.755,1.306,14.7246,2080
2/11/2019,0.192,1.838,0.894,77.0216,3240
2/16/2019,-0.006,2.348,3.076,71.3582,3280
2/17/2019,0.292,4.243,4.664,45.873,1680
2/18/2019,0.168,2.665,2.96,-54.3684,-580
2/22/2019,0.226,1.763,1.836,-169.9012,-4000
3/20/2019,0.01,1.374,0.958,-50.9704,-4040
3/21/2019,-0.01,0.655,-0.156,56.6336,-4080
3/22/2019,-0.066,-0.015,0.108,158.5744,-5160
3/23/2019,0.32,0.318,0.242,198.2178,-5360
4/6/2019,0.246,0.522,1.018,209.5446,-3560
4/9/2019,-0.086,-0.22,1.234,84.9506,-5020
4/20/2019,0.07,0.314,2.024,5.6634,-5660
4/21/2019,0.07,1.196,2.766,-62.297,-4380
4/22/2019,-0.192,2.142,3.17,-107.604,-3760
4/25/2019,-0.362,1.644,1.97,-96.2774,-3740
4/27/2019,0.114,1.915,3.072,-101.9408,-2500
5/13/2019,-0.126,1.913,2.812,-124.5942,-1040
5/14/2019,0.328,1.283,2.254,-147.2478,-580
5/15/2019,0.512,1.471,2.7,-181.228,-1580
5/17/2019,0.686,2.075,3.008,-209.5448,-1600
5/18/2019,0.6,1.846,1.746,-243.525,-940
5/19/2019,1.408,0.728,0.29,-271.8418,-1020
5/25/2019,1.336,0.156,-0.78,-203.8812,-960
6/5/2019,1.578,-0.08,-1.124,-175.5642,-720
6/11/2019,1.596,-0.49,-0.49,-175.564,-2520
6/17/2019,1.428,-0.849,-1.036,-152.9106,-3560
6/19/2019,1.418,-0.028,-0.576,-169.9008,-3500
6/25/2019,0.962,0.193,0.434,-232.198,-4720
6/29/2019,0.022,-0.408,0.164,-283.1684,-4780
6/30/2019,-0.278,-0.331,-0.234,-305.822,-4780
7/1/2019,-0.272,0.216,0.33,-334.1388,-1380
7/2/2019,-0.744,0.397,0.652,-317.1486,-3580
7/13/2019,-0.67,0.353,0.154,-288.8318,-4000
7/14/2019,-0.162,0.041,-0.118,-237.8614,-5000
7/20/2019,0.208,-0.078,-0.414,-203.881,-4000
7/24/2019,0.1,0.302,0.286,-198.2178,-5600
7/25/2019,0.06,0.631,0.458,-169.901,-2800
7/26/2019,0.06,0.396,0.21,-175.5642,200
7/27/2019,0.06,0.686,0.658,-169.901,-800
7/28/2019,0.1,0.866,0.812,-152.911,-1880
7/31/2019,0.094,0.341,0.504,-101.9406,-2160
8/1/2019,0.096,-0.244,0.106,-67.9604,-2780
8/5/2019,0.468,0.232,0.332,-96.2774,-6960
8/8/2019,0.464,0.07,0.196,-90.6138,-5100
8/9/2019,0.354,-0.067,-0.072,-5.6634,-1220
8/10/2019,0.37,0.005,-0.064,-50.9702,-280
8/15/2019,0.4,-0.091,-0.088,-84.9504,-2780
8/19/2019,-0.182,-0.192,0.396,-135.9206,-780
8/24/2019,-0.216,-0.913,-0.642,-67.9602,-360
8/29/2019,-0.218,-0.276,0.328,-164.8036,-3218
9/1/2019,-0.398,0.117,0.322,-126.2928,-4030
9/2/2019,-0.752,0.358,0.692,-130.8236,-2034
9/3/2019,-0.542,0.627,0.524,-91.7464,-1754
9/4/2019,-0.506,0.472,0.586,-126.293,-1120
9/5/2019,-0.504,-0.419,-0.13,-27.1842,290
9/6/2019,-0.324,-0.082,0.208,-40.21,264
9/7/2019,0.006,-0.458,-0.41,24.9188,368
9/10/2019,-0.02,-0.605,-0.96,20.3882,674
9/11/2019,-0.02,0.24,0.016,77.588,828
9/12/2019,-0.014,0.498,-0.05,18.1228,696
9/13/2019,-0.018,-1.029,-1.232,50.9704,594
9/14/2019,-0.028,-0.577,-0.54,106.4714,288
9/15/2019,0.006,-0.234,0.358,190.8554,2128
9/17/2019,0.004,-0.679,-0.248,196.5188,1940
9/18/2019,0.006,-0.63,-0.026,225.4018,2140
9/19/2019,0.048,0.437,0.978,246.3562,3120
9/20/2019,0.068,0.357,0.45,164.2374,4006
9/22/2019,0.298,-0.561,-0.712,164.2374,840
9/24/2019,0.018,-0.281,-0.4,56.6336,700
9/26/2019,-0.106,-1.064,-1.338,107.6038,820
10/4/2019,-0.274,-1.717,-1.972,118.9306,1920
10/6/2019,-0.314,-1.675,-1.82,141.584,-640
10/13/2019,-0.546,-0.765,-0.928,135.9206,2280
10/14/2019,-0.268,-0.424,-0.536,186.8908,2740
10/17/2019,-0.152,0.363,0.722,96.277,1020
