Date,PRECP,TMAX,TMIN,TMEAN,DISCH (CUM),SEDM
2-Oct-15,0,19.85,5.93,12.89,1826.436,7350
3-Oct-15,0,17.29,5.92,11.605,1730.158,6170
4-Oct-15,0,18.67,8.8,13.735,1761.307,5990
5-Oct-15,0,21.35,10.75,16.05,1631.05,4270
6-Oct-15,0,24.39,13.16,18.775,1594.238,5160
7-Oct-15,0,24.54,13.8,19.17,1546.099,4930
8-Oct-15,0.48,27.42,13.23,20.325,1574.416,4520
9-Oct-15,0.17,17.83,8.76,13.295,1645.208,4460
10-Oct-15,0,20.55,7.03,13.79,1667.861,4100
11-Oct-15,0,27.29,8.04,17.665,1543.267,4860
12-Oct-15,0.04,26.04,12.94,19.49,1645.208,5670
13-Oct-15,0,21.36,8.37,14.865,1778.297,4790
14-Oct-15,0,22.94,9.69,16.315,1585.743,3860
15-Oct-15,0,25.05,7.64,16.345,1577.248,3190
16-Oct-15,0,17.1,4.76,10.93,1529.109,2340
17-Oct-15,0,13.28,0.72,7,1517.782,3980
18-Oct-15,0,17.46,1.41,9.435,1628.218,4260
19-Oct-15,0,24.34,6.37,15.355,1599.901,3340
20-Oct-15,0.51,23.51,10.08,16.795,1682.02,4050
21-Oct-15,1.14,28.18,12.21,20.195,1636.713,3840
22-Oct-15,0.05,27.65,13.84,20.745,1625.386,3340
23-Oct-15,1.68,20.73,14.68,17.705,1800.951,3700
24-Oct-15,0.19,17.91,9.33,13.62,1563.089,4140
25-Oct-15,0,17.99,4.57,11.28,1642.376,4410
26-Oct-15,0.02,19.76,3.97,11.865,1509.287,4140
27-Oct-15,20.98,15.65,10.39,13.02,1650.871,5530
28-Oct-15,0.54,15.73,5.62,10.675,1548.931,5700
29-Oct-15,0,13.37,1.96,7.665,1642.376,7160
30-Oct-15,0.09,13.99,1.23,7.61,1914.218,9740
31-Oct-15,7.89,14.3,7.95,11.125,1939.703,12000
1-Nov-15,0.24,20.55,6.8,13.675,2129.426,12300
2-Nov-15,0,21.19,5.92,13.555,2067.129,8560
3-Nov-15,0.01,21.84,6.41,14.125,2200.218,8540
4-Nov-15,0,22.36,9.98,16.17,2418.257,8650
5-Nov-15,15.36,22.27,11.47,16.87,2372.951,7870
6-Nov-15,0.61,17.75,6.37,12.06,2222.871,7870
7-Nov-15,0.02,14.8,2.94,8.87,2217.208,8730
8-Nov-15,0.02,13.32,-0.56,6.38,2251.188,7980
9-Nov-15,0,13.98,1.87,7.925,2180.396,7160
10-Nov-15,0,18.03,1.84,9.935,2245.525,7890
11-Nov-15,3.32,20.96,7.33,14.145,2350.297,15500
12-Nov-15,0,14.37,5.14,9.755,1781.129,18500
13-Nov-15,0.09,13.63,0.36,6.995,1883.069,30300
14-Nov-15,0,19.45,1.33,10.39,2018.99,44200
15-Nov-15,0.11,18.65,3.82,11.235,1965.188,34900
16-Nov-15,14.3,13.27,8.72,10.995,2361.624,39900
17-Nov-15,68.19,19.4,10.69,15.045,2769.386,37700
18-Nov-15,1.97,17.18,6.28,11.73,2826.02,44600
19-Nov-15,0.05,10.48,0.38,5.43,3284.753,41800
20-Nov-15,1.06,9.77,-0.1,4.835,3426.337,38600
21-Nov-15,12.22,4.78,-6.24,-0.73,3709.505,42900
22-Nov-15,0,5.6,-6.39,-0.395,3822.772,45200
23-Nov-15,0,12.78,-2.2,5.29,3511.287,42500
24-Nov-15,0,14.76,2.08,8.42,3624.554,44100
25-Nov-15,0.05,15.37,3.37,9.37,3737.822,41600
26-Nov-15,7.53,19.83,12.35,16.09,3567.921,38200
27-Nov-15,24.12,15.19,2.39,8.79,3851.089,47600
28-Nov-15,1.6,3.34,1.15,2.245,5776.634,128000
29-Nov-15,2.56,4.69,1.33,3.01,6456.238,333000
30-Nov-15,3.67,7.56,2.73,5.145,6880.99,546000
1-Dec-15,0.04,9.98,-1.52,4.23,7050.891,366000
2-Dec-15,0.25,4.8,-2.35,1.225,7164.158,287000
3-Dec-15,0,7.81,-3.59,2.11,7277.426,297000
4-Dec-15,0,10.87,-3.51,3.68,7249.109,294000
5-Dec-15,0,11.05,-2.35,4.35,7079.208,281000
6-Dec-15,0.1,10.62,0.89,5.755,6767.723,138000
7-Dec-15,0,10.08,2.43,6.255,6427.921,74900
8-Dec-15,0,15.66,1.53,8.595,6144.753,69200
9-Dec-15,0,14.24,4.62,9.43,5606.733,60700
10-Dec-15,0,17.26,4.3,10.78,4842.178,45300
11-Dec-15,0,15.07,2.31,8.69,4360.792,73200
12-Dec-15,0.59,20.6,10.63,15.615,4049.307,66900
13-Dec-15,26.34,17.34,13.87,15.605,3567.921,63900
14-Dec-15,2.87,12.08,4.3,8.19,4757.228,148000
15-Dec-15,0.02,10.77,2.9,6.835,6342.97,260000
16-Dec-15,2.86,9.94,-0.76,4.59,6937.624,551000
17-Dec-15,0,4.23,-3.74,0.245,7220.792,700000
18-Dec-15,0,3.74,-4.47,-0.365,7164.158,713000
19-Dec-15,0,6.32,-4.82,0.75,7107.525,630000
20-Dec-15,3.57,10.59,0.48,5.535,7249.109,530000
21-Dec-15,2.78,16.33,4.02,10.175,7730.495,475000
22-Dec-15,0.97,9.94,0.38,5.16,7900.396,458000
23-Dec-15,22.77,17.2,3.11,10.155,7957.03,535000
24-Dec-15,0.03,9.7,-0.97,4.365,8155.248,560000
25-Dec-15,0.08,8.87,0.89,4.88,8268.515,633000
26-Dec-15,65.79,10.7,3.58,7.14,8495.05,653000
27-Dec-15,45.28,5.54,0.87,3.205,9316.238,631000
28-Dec-15,46.77,5.38,-0.37,2.505,10194.06,662000
29-Dec-15,0.1,-0.35,-4.46,-2.405,11015.248,704000
30-Dec-15,0.27,-0.2,-5.55,-2.875,11496.634,626000
31-Dec-15,0,-0.22,-6.92,-3.57,11071.881,572000
1-Jan-16,0,0.95,-9.65,-4.35,10590.495,594000
2-Jan-16,0,2.65,-8.8,-3.075,10901.98,627000
3-Jan-16,0,0.05,-8.88,-4.415,11298.416,678000
4-Jan-16,0,-0.09,-8.7,-4.395,10732.079,453000
5-Jan-16,0,2.79,-7.88,-2.545,10052.475,269000
6-Jan-16,0,4.38,-4.24,0.07,9401.188,208000
7-Jan-16,2.74,5.8,0.26,3.03,8863.168,171000
8-Jan-16,1.49,9.46,1.8,5.63,8438.416,144000
9-Jan-16,9.55,2.64,-10.67,-4.015,8155.248,128000
10-Jan-16,0.02,-8.75,-14.69,-11.72,8098.614,135000
11-Jan-16,0.03,1.66,-13.03,-5.685,8183.564,147000
12-Jan-16,0.07,0.15,-10.91,-5.38,8098.614,134000
13-Jan-16,0,4.4,-11.67,-3.635,7673.861,112000
14-Jan-16,0.03,10.44,-0.9,4.77,7050.891,91900
15-Jan-16,1.3,4.69,-3.38,0.655,6456.238,71400
16-Jan-16,0.01,-0.09,-4.97,-2.53,6512.871,60900
17-Jan-16,0.17,-4.5,-15.01,-9.755,6371.287,49800
18-Jan-16,0.01,-9.15,-15.11,-12.13,6003.168,37800
19-Jan-16,3.67,-4.68,-11.04,-7.86,4020.99,16100
20-Jan-16,0.36,-2.57,-7.46,-5.015,4275.842,21600
21-Jan-16,0.04,-1.28,-6.95,-4.115,6144.753,79400
22-Jan-16,0.06,-1.72,-7.17,-4.445,5323.564,87700
23-Jan-16,0.01,0.87,-8.19,-3.66,4105.941,45300
24-Jan-16,0,6.19,-6.67,-0.24,4134.257,35300
25-Jan-16,0,8.26,-0.8,3.73,3992.673,19700
26-Jan-16,0,1.97,-2.28,-0.155,4417.426,27800
27-Jan-16,0,4.08,-3.2,0.44,4672.277,27700
28-Jan-16,0,9.04,-3.1,2.97,4672.277,31100
29-Jan-16,0,7.51,-3.72,1.895,4615.644,28100
30-Jan-16,0,14.46,1.04,7.75,4530.693,26300
31-Jan-16,0,16.68,2.44,9.56,4247.525,18500
1-Feb-16,0.01,10.76,-0.43,5.165,4105.941,13400
2-Feb-16,3.53,17.93,1.24,9.585,4474.059,25000
3-Feb-16,0.01,3.82,-3.16,0.33,4445.743,31300
4-Feb-16,0,4.15,-6.26,-1.055,4785.545,33500
5-Feb-16,0,2.05,-4.34,-1.145,4700.594,34200
6-Feb-16,0,10.78,-1.97,4.405,4219.208,26900
7-Feb-16,0.05,7.37,0.12,3.745,4105.941,19500
8-Feb-16,0.42,0.12,-5.69,-2.785,3681.188,14100
9-Feb-16,0.13,-5.51,-9.13,-7.32,3596.238,11400
10-Feb-16,0.8,-4.27,-11.52,-7.895,3001.584,9360
11-Feb-16,0.19,-0.8,-8.85,-4.825,2746.733,8950
12-Feb-16,0.41,-0.2,-9.75,-4.975,2944.951,6580
13-Feb-16,0.04,-4.89,-13.22,-9.055,2741.069,5090
14-Feb-16,2.12,-0.15,-6.95,-3.55,2916.634,6380
15-Feb-16,0.12,5.24,-3.37,0.935,2639.129,5890
16-Feb-16,2.43,5.51,-1.19,2.16,2438.079,5740
17-Feb-16,0.04,7.37,-1.81,2.78,2647.624,4620
18-Feb-16,0,10.58,-1.46,4.56,3086.535,9690
19-Feb-16,0,19.18,5.69,12.435,3029.901,13000
20-Feb-16,2.81,21.85,3.62,12.735,2916.634,13500
21-Feb-16,0.41,11.44,-0.11,5.665,3398.02,13800
22-Feb-16,0,9.12,-1.08,4.02,3086.535,14100
23-Feb-16,0.41,7.27,-2.29,2.49,3992.673,33800
24-Feb-16,4.75,4.9,0.59,2.745,4785.545,58100
25-Feb-16,0.06,4.54,-3.48,0.53,4983.762,61500
26-Feb-16,0,4.02,-4.89,-0.435,5040.396,59800
27-Feb-16,0,14.94,-2.91,6.015,4785.545,54600
28-Feb-16,0,19.23,3.98,11.605,4445.743,36800
29-Feb-16,0.01,16.48,-0.82,7.83,3936.04,28000
1-Mar-16,1.03,8.48,-4.7,1.89,3624.554,22700
2-Mar-16,0.15,5.48,-6.35,-0.435,4389.109,36400
3-Mar-16,2.89,8.08,0.47,4.275,4785.545,46600
4-Mar-16,0.08,7.58,-2.06,2.76,4559.01,51900
5-Mar-16,0,11.3,-0.73,5.285,4077.624,28100
6-Mar-16,0.42,15.17,-2.04,6.565,3794.455,18400
7-Mar-16,1.08,20.89,9.55,15.22,4020.99,20200
8-Mar-16,6.42,20.32,12.58,16.45,3964.356,17200
9-Mar-16,3.34,18.52,12.02,15.27,3228.119,14200
10-Mar-16,2.14,11.49,5.94,8.715,3058.218,12300
11-Mar-16,0,14.8,3.21,9.005,3511.287,14500
12-Mar-16,2.67,16.79,6.79,11.79,3624.554,15200
13-Mar-16,6.03,19.02,11.09,15.055,3851.089,17700
14-Mar-16,0.32,20.56,9.93,15.245,4105.941,20200
15-Mar-16,0.76,24.76,9.57,17.165,4332.475,24700
16-Mar-16,0,15.94,6.33,11.135,4502.376,36800
17-Mar-16,0.01,16.25,2.91,9.58,4389.109,39000
18-Mar-16,1.39,8.97,3.2,6.085,4955.446,76300
19-Mar-16,0.39,9.25,0.3,4.775,5465.149,90500
20-Mar-16,1.83,7.19,-0.35,3.42,5776.634,103000
21-Mar-16,0,13.51,-2.81,5.35,5861.584,97400
22-Mar-16,0,20.28,4.07,12.175,5918.218,108000
23-Mar-16,0.11,18.84,11.25,15.045,5889.901,93000
24-Mar-16,6.24,16.14,-0.12,8.01,5550.099,75100
25-Mar-16,0,11.89,-1.35,5.27,5663.366,84700
26-Mar-16,0.01,16.3,3.44,9.87,5889.901,94400
27-Mar-16,6.56,14.04,1.78,7.91,6003.168,104000
28-Mar-16,0,15.35,-0.45,7.45,6201.386,106000
29-Mar-16,0,15.78,2.08,8.93,6399.604,148000
30-Mar-16,18.79,17.9,5.65,11.775,6541.188,164000
31-Mar-16,2.22,20.22,6.98,13.6,6796.04,160000
1-Apr-16,0.29,12.48,3.55,8.015,6880.99,154000
2-Apr-16,0,12.96,0.26,6.61,6909.307,134000
3-Apr-16,0.01,21.73,-0.02,10.855,6880.99,139000
4-Apr-16,0,16.14,2.4,9.27,6852.673,108000
5-Apr-16,0,12.22,-0.76,5.73,6711.089,123000
6-Apr-16,8.96,13.27,7.42,10.345,6597.822,118000
7-Apr-16,1,12.78,3.37,8.075,6484.555,110000
8-Apr-16,0,10.35,-0.34,5.005,6427.921,106000
9-Apr-16,0,9.95,-4.67,2.64,6427.921,96000
10-Apr-16,13.44,19.02,3.37,11.195,6456.238,86500
11-Apr-16,14.12,13.01,1.81,7.41,6626.139,90200
12-Apr-16,0,13.76,-2.09,5.835,6654.456,86100
13-Apr-16,0,17.82,0.5,9.16,6569.505,64200
14-Apr-16,0,20.69,3.18,11.935,6484.555,60200
15-Apr-16,0,23.14,8.4,15.77,6371.287,60100
16-Apr-16,0,23.6,9.62,16.61,6229.703,60500
17-Apr-16,0,25.43,10.99,18.21,6031.485,59800
18-Apr-16,0.42,25.79,10.97,18.38,5380.198,56400
19-Apr-16,2.97,22.67,15.09,18.88,5125.347,50900
20-Apr-16,6.49,21.45,12.18,16.815,5040.396,55400
21-Apr-16,1.47,21.08,9.37,15.225,4360.792,41800
22-Apr-16,0.04,22.23,9.18,15.705,3964.356,35000
23-Apr-16,0,22.09,7.19,14.64,3539.604,27600
24-Apr-16,0,26.12,11.64,18.88,3426.337,24300
25-Apr-16,0,27.28,14.79,21.035,3426.337,20400
26-Apr-16,15.44,24.4,17.91,21.155,2860,14900
27-Apr-16,8.08,23.09,14.81,18.95,2749.564,15300
28-Apr-16,0.01,20.44,9.8,15.12,2698.594,13500
29-Apr-16,0.61,17.55,8.5,13.025,2888.317,22400
30-Apr-16,24.18,21.57,13.22,17.395,3482.97,27300
1-May-16,2.2,21.5,8.65,15.075,3851.089,33200
2-May-16,0.34,15.72,7.96,11.84,4020.99,35900
3-May-16,0.09,18.44,6.95,12.695,4955.446,61500
4-May-16,0.21,18.59,8.44,13.515,5465.149,60800
5-May-16,0,18.54,5.26,11.9,5804.951,73100
6-May-16,0,24.8,6.48,15.64,5974.852,77800
7-May-16,4.75,26.63,12.22,19.425,6031.485,68600
8-May-16,2.55,24.9,12.89,18.895,6059.802,78000
9-May-16,7.87,21.37,15.94,18.655,6031.485,82700
10-May-16,2.74,24.73,16.05,20.39,6059.802,71700
11-May-16,5.41,25.44,15.08,20.26,6059.802,77200
12-May-16,19.42,22,10.66,16.33,6229.703,97400
13-May-16,3.05,24.15,7.88,16.015,6484.555,137000
14-May-16,0,14.75,4.9,9.825,6427.921,128000
15-May-16,0,17.83,3.83,10.83,6342.97,129000
16-May-16,7.15,14.34,9.21,11.775,6201.386,104000
17-May-16,12.32,12.51,7.3,9.905,6116.436,91100
18-May-16,0.02,19.56,6.37,12.965,6031.485,92400
19-May-16,0,21.44,7.89,14.665,5238.614,60800
20-May-16,0.33,19.97,11.11,15.54,4785.545,50600
21-May-16,0,23.37,8.17,15.77,5153.663,43800
22-May-16,0,26.22,9.9,18.06,4445.743,25600
23-May-16,0,26.92,11.36,19.14,3822.772,28900
24-May-16,1.14,26.97,15.97,21.47,3454.654,20900
25-May-16,4.62,27.54,17.05,22.295,3313.069,20100
26-May-16,12.99,25.42,19.73,22.575,3256.436,17200
27-May-16,9.36,26.81,19.75,23.28,3284.753,18400
28-May-16,1.34,27.81,18.36,23.085,3794.455,41700
29-May-16,0.06,28.1,16.19,22.145,3709.505,43700
30-May-16,1.83,29.32,17.4,23.36,3936.04,47500
31-May-16,3.08,27.12,18.49,22.805,4530.693,62900
1-Jun-16,3.38,27.02,19.31,23.165,3766.139,46800
2-Jun-16,0.46,27.5,17.69,22.595,3454.654,39900
3-Jun-16,3.19,25.09,16.52,20.805,3652.871,29100
4-Jun-16,3.86,25.37,17.99,21.68,4219.208,31900
5-Jun-16,0.02,25.42,15.4,20.41,4190.891,31800
6-Jun-16,0.26,28.97,14.89,21.93,4275.842,33100
